satellite_name,norad_cat_id,observation_time_utc,observation_time_uncertainty_sec,apparent_magnitude,apparent_magnitude_uncertainty,observer_latitude_deg,observer_longitude_deg,observer_altitude_m,limiting_magnitude,instrument,observing_mode,observing_filter,observer_orcid,satellite_right_ascension_deg,satellite_declination_deg,sigma_2_ra,sigma_ra_sigma_dec,sigma_2_dec,range_to_satellite_km,range_to_satellite_uncertainty_km,range_rate_of_satellite_km_per_sec,range_rate_of_satellite_uncertainty_km_per_sec,comments,data_archive_link,mpc_code,sat_ra_deg_satchecker,sat_dec_deg_satchecker,range_to_sat_km_satchecker,range_rate_sat_km_s_satchecker,ddec_deg_s_satchecker,dra_cosdec_deg_s_satchecker,phase_angle_deg_satchecker,alt_deg_satchecker,az_deg_satchecker,sat_altitude_km_satchecker,solar_elevation_deg_satchecker,solar_azimuth_deg_satchecker,illuminated,international_designator,potentially_discrepant
STARLINK-11196 [DTC],60408,2024-09-17T20:04:13.000Z,1.0,4.6,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11196,,,230.2992761,66.0355308,438.689173,-1.8594065,0.8852458,0.3053926,105.3695781,55.2839817,320.3030437,365.323488,-15.74597507,293.23787078,True,,False
ACS 3,59588,2024-10-04T19:32:06.653Z,0.001,7.334320987,0.146135127,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,321.6722589,7.814048411,,,,1375.02,,,,5-frame average; lim mag of instrument,,,321.6954018,7.7312866,1375.370022,-4.5236865,0.2405875,-0.0376147,48.8704329,44.8547303,165.2419414,1034.512522,-22.03015543,291.99392669,True,2024-077B,False
KUIPER-P2,58013,2024-05-08T02:20:30.000Z,1.0,4.7,0.2,36.062,-91.688,185.0,0.0,none,VISUAL,CLEAR,0009-0001-8403-8334,,,,,,,,,,'Harrington_Observation',,,117.324117,-27.67914,1632.1691513,-5.5316003,-0.0274089,0.1640369,97.077034,9.4263863,225.2063414,460.054141,-15.14922123,305.16568543,True,2023-154A,False
PELICAN 3001,58296,2024-05-08T21:42:54.772Z,0.001,6.0231,0.1601,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.3814489,25.83448248,0.0,0.0,0.0,571.358,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.3931108,25.868225,571.514515,-2.6746511,0.6635875,-0.2825546,58.4984556,62.1310241,203.0577665,510.422309,-16.04026796,331.32784623,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:54.812Z,0.001,5.993,0.159,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.3696564,25.86058867,0.0,0.0,0.0,571.251,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.3805488,25.8947678,571.407619,-2.6712776,0.6637812,-0.2827219,58.5248723,62.1535418,203.0965619,510.423097,-16.04031689,331.32800365,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:54.852Z,0.001,6.0171,0.1459,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.3579133,25.8880911,0.0,0.0,0.0,571.145,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.3679637,25.9213455,571.3007485,-2.667953,0.6639883,-0.2828954,58.5513266,62.1760791,203.1354685,510.423886,-16.04036588,331.32816122,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:54.892Z,0.001,5.9194,0.1128,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.3433268,25.91514952,0.0,0.0,0.0,571.038,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.3553807,25.9479049,571.1941182,-2.6646297,0.6641949,-0.2830687,58.5777654,62.1985909,203.1744082,510.424674,-16.04041481,331.32831863,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:54.932Z,0.001,5.9374,0.1028,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.3319706,25.94011545,0.0,0.0,0.0,570.932,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.3427871,25.9744725,571.0876209,-2.6613046,0.6644013,-0.2832422,58.6042152,62.2210995,203.2134203,510.425462,-16.04046375,331.32847604,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:54.972Z,0.001,5.9237,0.0854,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.3185844,25.96938384,0.0,0.0,0.0,570.826,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.3301829,26.0010483,570.9812567,-2.6579777,0.6646075,-0.2834157,58.6306761,62.2436051,203.252505,510.42625,-16.04051268,331.32863346,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.012Z,0.001,5.9755,0.1401,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.3082773,25.99363845,0.0,0.0,0.0,570.72,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.3175682,26.0276324,570.8750255,-2.6546489,0.6648134,-0.2835894,58.6571479,62.2661075,203.2916624,510.427038,-16.04056162,331.32879087,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.052Z,0.001,5.9647,0.1413,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.2946958,26.02097521,0.0,0.0,0.0,570.614,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.3049302,26.0542514,570.7688208,-2.6513683,0.6650327,-0.2837691,58.6836575,62.2886293,203.3309322,510.427827,-16.0406106,331.32894844,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.092Z,0.001,6.0312,0.1072,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.2810118,26.04763018,0.0,0.0,0.0,570.508,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.2922943,26.080852,570.6628561,-2.6479823,0.6652247,-0.2839371,58.7101513,62.3111253,203.3702356,510.428615,-16.04065954,331.32910586,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.132Z,0.001,6.0516,0.0914,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.2682593,26.07533731,0.0,0.0,0.0,570.402,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.2796477,26.1074608,570.5570248,-2.6446479,0.6654299,-0.284111,58.7366562,62.333618,203.4096122,510.429403,-16.04070847,331.32926327,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.172Z,0.001,6.0578,0.0898,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.2555324,26.10258865,0.0,0.0,0.0,570.297,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.2669906,26.1340777,570.4513268,-2.6413117,0.6656348,-0.284285,58.7631721,62.3561073,203.4490623,510.430191,-16.04075741,331.32942068,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.252Z,0.001,6.1133,0.0943,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.2311116,26.15498263,0.0,0.0,0.0,570.086,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.2416316,26.187363,570.2402254,-2.6346302,0.6660441,-0.2846334,58.8162634,62.4010984,203.5282231,510.431769,-16.04085532,331.32973567,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.292Z,0.001,6.1244,0.0955,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.2180399,26.17917928,0.0,0.0,0.0,569.981,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.2289424,26.2140045,570.1349282,-2.6312884,0.6662483,-0.2848077,58.8428122,62.4235775,203.5678944,510.432557,-16.04090426,331.32989308,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.332Z,0.001,6.134,0.086,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.2056745,26.20913955,0.0,0.0,0.0,569.876,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.2162426,26.2406542,570.0297646,-2.6279447,0.6664523,-0.2849821,58.8693719,62.4460531,203.6076398,510.433345,-16.04095319,331.3300505,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.372Z,0.001,6.1572,0.0741,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.1926326,26.23385634,0.0,0.0,0.0,569.771,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.2035322,26.2673121,569.9247349,-2.6246518,0.6666693,-0.2851622,58.8959426,62.4685251,203.6474594,510.434133,-16.04100212,331.33020791,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.412Z,0.001,6.178,0.0744,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.1798457,26.26069813,0.0,0.0,0.0,569.667,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.190811,26.2939781,569.8198389,-2.6212518,0.6668594,-0.2853311,58.9225242,62.4909935,203.6873534,510.434921,-16.04105105,331.33036533,True,2023-174AS,False
ACS 3,59588,2024-10-04T19:32:07.093Z,0.001,6.045282566,0.113965516,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,321.6563481,7.918329627,,,,1373.032,,,,5-frame average; lim mag of instrument,,,321.678673,7.8372876,1373.381305,-4.5152658,0.241203,-0.0377206,48.8881807,44.9623065,165.2442086,1034.507937,-22.03120027,291.99554409,True,2024-077B,False
KUIPER-P2,58013,2024-05-08T02:22:45.000Z,1.0,4.0,0.2,36.062,-91.688,185.0,0.0,none,VISUAL,CLEAR,0009-0001-8403-8334,,,,,,,,,,'Harrington_Observation',,,157.6554425,-30.9559465,1049.0870322,-2.4137671,0.0071295,0.3748628,62.3329246,21.8450268,191.4991002,460.459873,-15.51972489,305.56928586,True,2023-154A,False
PELICAN 3001,58296,2024-05-08T21:42:55.532Z,0.001,6.1099,0.1058,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.1412996,26.34276954,0.0,0.0,0.0,569.353,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.1525702,26.3740516,569.5058498,-2.6111952,0.6674684,-0.2858555,59.0023614,62.5583992,203.8075241,510.437287,-16.0411979,331.33083773,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.572Z,0.001,6.0753,0.111,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.1289243,26.36811465,0.0,0.0,0.0,569.249,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.1398061,26.4007501,569.40149,-2.6078404,0.6676708,-0.2860304,59.0289867,62.5808527,203.8477176,510.438075,-16.04124683,331.33099515,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.612Z,0.001,6.062,0.0957,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.1158795,26.39657718,0.0,0.0,0.0,569.145,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.1270312,26.4274567,569.2972645,-2.6044838,0.667873,-0.2862054,59.0556229,62.6033024,203.8879864,510.438864,-16.04129576,331.33115256,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.652Z,0.001,6.0658,0.09,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.1036032,26.4228332,0.0,0.0,0.0,569.041,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.1142327,26.4541982,569.1930686,-2.6011741,0.6680885,-0.2863863,59.0822969,62.6257708,203.9283712,510.439653,-16.04134474,331.33131013,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.692Z,0.001,6.0478,0.0771,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.0902554,26.4485726,0.0,0.0,0.0,568.937,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.1014362,26.4809209,569.0891118,-2.5977616,0.6682768,-0.2865559,59.1089549,62.6482127,203.9687911,510.440441,-16.04139367,331.33146755,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.732Z,0.001,6.0466,0.0765,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.0787072,26.4764379,0.0,0.0,0.0,568.834,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.0886289,26.5076517,568.9852894,-2.5943994,0.6684782,-0.2867312,59.1356238,62.6706505,204.0092868,510.441229,-16.0414426,331.33162497,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.772Z,0.001,6.0511,0.0736,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.0650722,26.50422221,0.0,0.0,0.0,568.73,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.0758108,26.5343906,568.8816016,-2.5910877,0.6686929,-0.2869124,59.1623035,62.6930844,204.0498585,510.442018,-16.04149153,331.33178238,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.812Z,0.001,6.0219,0.053,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.0529625,26.52756262,0.0,0.0,0.0,568.627,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.062969,26.5611644,568.7779442,-2.5876662,0.6688805,-0.2870822,59.189021,62.7155368,204.0905472,510.442807,-16.04154051,331.33193995,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.852Z,0.001,6.0606,0.0452,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.0407376,26.55465081,0.0,0.0,0.0,568.523,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.0501292,26.5879193,568.6745257,-2.5842985,0.6690811,-0.2872577,59.2157225,62.7379624,204.1312714,510.443595,-16.04158944,331.33209737,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.892Z,0.001,6.0881,0.0753,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.0259709,26.58169847,0.0,0.0,0.0,568.42,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.0372786,26.6146822,568.5712419,-2.5809289,0.6692815,-0.2874334,59.2424348,62.7603839,204.1720721,510.444383,-16.04163837,331.33225479,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:55.932Z,0.001,6.175,0.187,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,185.013841,26.60938954,0.0,0.0,0.0,568.317,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,185.0244171,26.6414532,568.4680929,-2.5775575,0.6694816,-0.2876091,59.269158,62.7828012,204.2129495,510.445172,-16.0416873,331.3324122,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.012Z,0.001,6.2646,0.1624,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.9873521,26.6608644,0.0,0.0,0.0,568.112,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.9986485,26.6950461,568.2620961,-2.5708059,0.6698813,-0.287961,59.3226637,62.8276454,204.2949762,510.446749,-16.04178521,331.33272719,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.052Z,0.001,6.2498,0.1769,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.9753797,26.6898799,0.0,0.0,0.0,568.009,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.9857543,26.721841,568.159352,-2.5674808,0.6700942,-0.288143,59.3494194,62.8500498,204.3360847,510.447538,-16.04183414,331.33288461,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.092Z,0.001,6.2904,0.186,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.9632763,26.71451883,0.0,0.0,0.0,567.907,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.9728492,26.7486439,568.0567431,-2.5640503,0.6702797,-0.2883132,59.3761859,62.8724497,204.3772706,510.448326,-16.04188307,331.33304203,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.132Z,0.001,6.2076,0.1562,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.9501037,26.74097855,0.0,0.0,0.0,567.805,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.9599332,26.7754548,567.9542693,-2.5606697,0.6704785,-0.2884894,59.4029631,62.8948451,204.418534,510.449115,-16.04193199,331.33319944,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.172Z,0.001,6.1275,0.1482,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.9365077,26.76938095,0.0,0.0,0.0,567.702,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.9470062,26.8022736,567.8519307,-2.5572873,0.6706771,-0.2886656,59.4297512,62.9172361,204.4598751,510.449903,-16.04198092,331.33335686,True,2023-174AS,False
ACS 3,59588,2024-10-04T19:32:07.333Z,0.001,6.106618544,0.119611625,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,321.6478307,7.976098048,,,,1371.949,,,,5-frame average; lim mag of instrument,,,321.6695275,7.8952144,1372.29823,-4.5106574,0.2415393,-0.0377785,48.8979514,45.021094,165.2454478,1034.505435,-22.03177012,291.99642622,True,2024-077B,False
KUIPER-P2,58013,2024-05-08T02:23:20.000Z,1.0,4.9,0.2,36.062,-91.688,185.0,0.0,none,VISUAL,CLEAR,0009-0001-8403-8334,,,,,,,,,,'Harrington_Observation',,,173.8313993,-29.9371295,991.3375517,-0.8412909,0.0528312,0.4143874,48.40697,23.7816632,176.6194421,460.586405,-15.61547715,305.67433979,True,2023-154A,False
PELICAN 3001,58296,2024-05-08T21:42:56.292Z,0.001,6.1525,0.1481,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.89683,26.85034086,0.0,0.0,0.0,567.397,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.9081464,26.8828047,567.5456246,-2.5471257,0.6712714,-0.2891952,59.510207,62.9844039,204.5844086,510.452269,-16.04212775,331.33382927,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.332Z,0.001,6.1582,0.1467,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.8842806,26.87703048,0.0,0.0,0.0,567.295,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.8951755,26.9096552,567.4438278,-2.543736,0.6714689,-0.2893719,59.5370381,63.0067763,204.6260625,510.453058,-16.04217668,331.33398669,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.372Z,0.001,6.1814,0.1246,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.8728489,26.90232524,0.0,0.0,0.0,567.194,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.8821936,26.9365136,567.3421666,-2.5403954,0.6716795,-0.2895543,59.56388,63.029144,204.667795,510.453846,-16.04222561,331.3341441,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.412Z,0.001,6.1184,0.0817,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.8591859,26.92923334,0.0,0.0,0.0,567.092,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.8691876,26.9634069,567.2405391,-2.5369477,0.6718632,-0.2897256,59.5907597,63.0515294,204.7096485,510.454636,-16.04227458,331.33430168,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.452Z,0.001,6.1335,0.0705,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.8462083,26.95768395,0.0,0.0,0.0,566.991,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.8561837,26.9902811,567.1391494,-2.5335525,0.6720599,-0.2899025,59.6176231,63.0738874,204.7515389,510.455424,-16.04232351,331.3344591,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.492Z,0.001,6.1007,0.0222,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.8333124,26.98468605,0.0,0.0,0.0,566.89,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.8431686,27.0171631,567.0378956,-2.5301555,0.6722563,-0.2900796,59.6444972,63.0962404,204.7935084,510.456213,-16.04237243,331.33461652,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.532Z,0.001,6.0976,0.0184,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.8190751,27.01059826,0.0,0.0,0.0,566.789,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.8301425,27.044053,566.9367777,-2.5267567,0.6724525,-0.2902567,59.671382,63.1185886,204.8355574,510.457001,-16.04242136,331.33477393,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.572Z,0.001,6.0749,0.0484,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.8065811,27.03626814,0.0,0.0,0.0,566.688,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.8171054,27.0709508,566.8357957,-2.523356,0.6726483,-0.2904339,59.6982776,63.1409317,204.8776858,510.45779,-16.04247028,331.33493135,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.612Z,0.001,6.0808,0.0484,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.794483,27.06551655,0.0,0.0,0.0,566.588,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.804044,27.0978834,566.7348484,-2.5199501,0.6728441,-0.2906113,59.7252109,63.1632923,204.9199364,510.458579,-16.04251926,331.33508893,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.652Z,0.001,6.0864,0.0524,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.7810845,27.09209856,0.0,0.0,0.0,566.487,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.7909846,27.1247968,566.6341387,-2.5165963,0.6730529,-0.2907944,59.7521278,63.1856252,204.9622245,510.459368,-16.04256818,331.33524635,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.692Z,0.001,6.0626,0.0649,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.768006,27.11899339,0.0,0.0,0.0,566.387,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.7779141,27.151718,566.5335652,-2.5131397,0.6732345,-0.2909662,59.7790554,63.207953,205.0045927,510.460156,-16.04261711,331.33540377,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.772Z,0.001,6.0951,0.0645,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.7418802,27.17220147,0.0,0.0,0.0,566.186,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.7517398,27.2055838,566.3328271,-2.5063726,0.6736375,-0.2913274,59.8329427,63.2525929,205.0895699,510.461733,-16.04271496,331.3357186,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.812Z,0.001,6.1031,0.0661,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.7279177,27.19933042,0.0,0.0,0.0,566.086,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.7386227,27.2325555,566.2325618,-2.502907,0.6738182,-0.2914993,59.8599295,63.2749274,205.1322223,510.462523,-16.04276393,331.33587618,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.852Z,0.001,6.1345,0.1016,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.7155292,27.2223123,0.0,0.0,0.0,565.986,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.7255076,27.2595078,566.1325339,-2.4994937,0.6740122,-0.2916771,59.8868998,63.297234,205.1749127,510.463311,-16.04281285,331.3360336,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.892Z,0.001,6.1742,0.0686,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.7012615,27.2532861,0.0,0.0,0.0,565.887,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.7123814,27.2864679,566.0326425,-2.4960785,0.6742059,-0.291855,59.9138807,63.3195352,205.217684,510.4641,-16.04286178,331.33619102,True,2023-174AS,False
PELICAN 3001,58296,2024-05-08T21:42:56.932Z,0.001,6.1801,0.0699,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,184.6893261,27.27764697,0.0,0.0,0.0,565.787,0.0,0.0,0.0,5-frame average; lim mag of instrument,,,184.6992439,27.3134357,565.9328878,-2.4926615,0.6743993,-0.2920331,59.9408722,63.341831,205.2605365,510.464889,-16.0429107,331.33634844,True,2023-174AS,False
